Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-06-30,0.06570284068584442,0.06730524410384213,0.0630321683225149,0.0635663027951808,62352000
1986-07-01,0.06570284068584442,0.06570284068584442,0.06516870621317851,0.06570284068584442,47577600
1986-07-02,0.06570284068584442,0.06570284068584442,0.06516870621317851,0.06570284068584442,52617600
1986-07-03,0.06677111983299255,0.06730525438726773,0.06623698527871737,0.06623698527871737,14140800
1986-07-07,0.06410041451454163,0.06677108592988037,0.06410041451454163,0.06677108592988037,14054400
1986-07-08,0.062498003244400024,0.06410040587769664,0.06196325466961083,0.06410040587769664,14256000
1986-07-09,0.059826746582984924,0.06249803328621482,0.05929261211513608,0.06249803328621482,46137600
1986-07-10,0.058224327862262726,0.06036086517159552,0.05555365622559674,0.05982673084426232,46886400
1986-07-11,0.059826746582984924,0.06089501551868263,0.058224343179438386,0.058224343179438386,17395200
1986-07-14,0.059025559574365616,0.06036089842065596,0.05822435993443715,0.05822435993443715,28598400
1986-07-15,0.059826746582984924,0.06089501551868263,0.058224343179438386,0.059025542588808724,13190400
1986-07-16,0.061963263899087906,0.061963263899087906,0.06036086102711212,0.06036086102711212,9360000
1986-07-17,0.06303218752145767,0.06303218752145767,0.06142916925120623,0.06196330388656394,6940800
1986-07-18,0.06356628984212875,0.06410042420595284,0.061429138022966394,0.06303215547830467,12326400
1986-07-21,0.06356628984212875,0.06463455856977693,0.06356628984212875,0.06356628984212875,3513600
1986-07-22,0.06570284068584442,0.06570284068584442,0.0635663027951808,0.0635663027951808,10512000
1986-07-23,0.06410041451454163,0.06677108592988037,0.06410041451454163,0.06570281736374488,20793600
1986-07-24,0.06623699516057968,0.06730526442850455,0.0651687258926548,0.0651687258926548,14140800
1986-07-25,0.06677111983299255,0.06730525438726773,0.06623698527871737,0.06623698527871737,20448000
1986-07-28,0.06516867876052856,0.06677108150350565,0.06516867876052856,0.06677108150350565,11808000
1986-07-29,0.06356628984212875,0.06570282729742512,0.06249802111448057,0.06516869293360103,14054400
1986-07-30,0.06142914295196533,0.06356629494261014,0.059292605325235816,0.06356629494261014,26409600
1986-07-31,0.060895033180713654,0.06196330242625278,0.06089503318071365,0.06142916780348322,15638400
1986-08-01,0.0603608712553978,0.061429140017735535,0.05982673687422893,0.06089500563656667,12902400
1986-08-04,0.0603608712553978,0.060360871255397804,0.0587584681118912,0.060360871255397804,12441600
1986-08-05,0.059826746582984924,0.06089501551868263,0.05982674658298493,0.06036088105083378,2822400
1986-08-06,0.05929260700941086,0.06036087585311922,0.05822433816570249,0.05982674143126504,18316800
1986-08-07,0.058758445084095,0.059826713427771794,0.0582243109122566,0.0592925792559334,3657600
1986-08-08,0.05929260700941086,0.06036087585311922,0.05875847258755667,0.05875847258755667,4147200
1986-08-11,0.06142914295196533,0.06196327735864771,0.06036087413860058,0.06036087413860058,7948800
1986-08-12,0.06303218752145767,0.06303218752145767,0.06142916925120623,0.06142916925120623,9993600
1986-08-13,0.06356628984212875,0.06356628984212875,0.06249802111448057,0.06303215547830467,6883200
1986-08-14,0.06516867876052856,0.06570281300818759,0.06356627601755147,0.06356627601755147,20131200
1986-08-15,0.06543575972318649,0.06570282460173879,0.06463455591792004,0.06516869025982941,6105600
1986-08-18,0.06463457643985748,0.06570284546285925,0.06463457643985748,0.06543578049951193,12787200
1986-08-19,0.06463457643985748,0.06490164598801104,0.06356630741685573,0.06463457643985748,20390400
1986-08-20,0.06410041451454163,0.06463454879760937,0.06410041451454163,0.06463454879760937,20764800
1986-08-21,0.06410041451454163,0.06516868308067712,0.06410041451454163,0.06410041451454163,49536000
1986-08-22,0.06303218752145767,0.0646345914275308,0.06196330388656394,0.06410045679217308,5760000
1986-08-25,0.06303218752145767,0.06303218752145767,0.06196330388656394,0.06303218752145767,2419200
1986-08-26,0.062498003244400024,0.0630321374554989,0.06249800324440003,0.0630321374554989,10857600
1986-08-27,0.062498003244400024,0.0630321374554989,0.06196325466961083,0.06249800324440003,9532800
1986-08-28,0.062498003244400024,0.0630321374554989,0.06249800324440003,0.06249800324440003,3427200
1986-08-29,0.060895033180713654,0.06303218603595576,0.05982676393517451,0.062498051413186186,25430400
1986-09-02,0.05929260700941086,0.060895010274973405,0.058491403084226845,0.060895010274973405,5212800
1986-09-03,0.05769021809101105,0.05875848720039063,0.05608781442694166,0.05875848720039063,18316800
1986-09-04,0.062498003244400024,0.06249800324440003,0.05875844940301761,0.05875844940301761,39427200
1986-09-05,0.06516867876052856,0.06516867876052856,0.061963258910841985,0.062498007522233404,26352000
1986-09-08,0.06463457643985748,0.06570284546285925,0.06463457643985748,0.06516871095135837,9619200
1986-09-09,0.06570284068584442,0.06730524410384213,0.06463457174051261,0.06463457174051261,37526400
1986-09-10,0.06463457643985748,0.06623697997436012,0.06463457643985748,0.06570284546285925,10886400
1986-09-11,0.061963263899087906,0.06516868400682131,0.061963263899087906,0.06463454971616271,35654400
1986-09-12,0.0603608712553978,0.06249802314395922,0.060360871255397804,0.06196327439890441,24451200
1986-09-15,0.06142914295196533,0.06142914295196533,0.059292605325235816,0.06036087413860058,22492800
1986-09-16,0.06142914295196533,0.06196327735864771,0.06036087413860058,0.06142914295196533,5184000
1986-09-17,0.06303218752145767,0.06410045679217308,0.060895034615848526,0.06142916925120623,8035200
1986-09-18,0.06356628984212875,0.06463455856977693,0.06303215547830467,0.06303215547830467,5356800
1986-09-19,0.06356628984212875,0.06410042420595284,0.06303215547830467,0.06356628984212875,2505600
1986-09-22,0.06303218752145767,0.06356632215681537,0.06303218752145767,0.06356632215681537,4492800
1986-09-23,0.06410041451454163,0.06463454879760937,0.06303214594840613,0.06303214594840613,5961600
1986-09-24,0.06329922378063202,0.06410042301913144,0.06303215431126229,0.06410042301913144,4780800
1986-09-25,0.061963263899087906,0.06356628113484553,0.061963263899087906,0.0632992162819184,5155200
1986-09-26,0.061963263899087906,0.06249801255352834,0.06142912960842931,0.061963263899087906,2332800
1986-09-29,0.0603608712553978,0.06196327439890441,0.060360871255397804,0.06196327439890441,6192000
1986-09-30,0.0603608712553978,0.061429140017735535,0.060360871255397804,0.060360871255397804,5184000
1986-10-01,0.059826746582984924,0.06142914998653148,0.058758477647287234,0.06036088105083378,32428800
1986-10-02,0.059826746582984924,0.06089501551868263,0.05929261211513608,0.05982674658298493,22723200
1986-10-03,0.0603608712553978,0.06089500563656667,0.05982673687422893,0.05982673687422893,14716800
1986-10-06,0.06516867876052856,0.06623694725584663,0.061963258910841985,0.061963258910841985,85334400
1986-10-07,0.06650404632091522,0.06783938024297945,0.06516870781404498,0.06516870781404498,59788800
1986-10-08,0.06837350130081177,0.06917470057974061,0.06570282939637379,0.06650403326010774,119606400
1986-10-09,0.07051005959510803,0.07211307757387103,0.0683735214421795,0.0683735214421795,92563200
1986-10-10,0.07371547073125839,0.07531787411863715,0.06944178066760226,0.07051004959252143,76752000
1986-10-13,0.07051005959510803,0.07371548118856744,0.07051005959510803,0.07371548118856744,27129600
1986-10-14,0.07157831639051437,0.07211306520106352,0.07104418194392642,0.07104418194392642,12873600
1986-10-15,0.07478372752666473,0.07531786190249064,0.07157830690782953,0.07157830690782953,63532800
1986-10-16,0.07478372752666473,0.07531786190249064,0.07424959315083883,0.07478372752666473,21859200
1986-10-17,0.0769202709197998,0.07745440075171928,0.07478373325290022,0.07478373325290022,124444800
1986-10-20,0.07745438814163208,0.07852265680116066,0.07531785540737959,0.07692025839667246,43545600
1986-10-21,0.08065921813249588,0.08065921813249588,0.07798855027342032,0.07798855027342032,112377600
1986-10-22,0.08065921813249588,0.08146042215806337,0.0801250882285256,0.08065921813249588,54576000
1986-10-23,0.08065921813249588,0.08119335720607823,0.07985802327654046,0.08065921813249588,70444800
1986-10-24,0.08012505620718002,0.08065918589768958,0.07798851910592491,0.08065918589768958,101376000
1986-10-27,0.08279638737440109,0.08279638737440109,0.08065922568554698,0.08065922568554698,125654400
1986-10-28,0.08466582745313644,0.08600117029991039,0.08279636397295154,0.08279636397295154,142646400
1986-10-29,0.08226224780082703,0.08493292506499231,0.0811933643650196,0.08466585091984676,53222400
1986-10-30,0.08386462181806564,0.08493289045448525,0.08172808454522643,0.08226221427863165,44380800
1986-10-31,0.08279638737440109,0.084932925529575,0.08226224825080114,0.08386465645198805,63734400
1986-11-03,0.0843987837433815,0.08493292285013056,0.08333051469949605,0.08333051469949605,42192000
1986-11-04,0.08760354667901993,0.08760354667901993,0.08439874116418901,0.08439874116418901,54403200
1986-11-05,0.09294552356004715,0.09347966251221622,0.08706942657036743,0.08760356552253648,45100800
1986-11-06,0.09508208185434341,0.09721861979174334,0.0924114140173995,0.09294554391694347,72576000
1986-11-07,0.09454791247844696,0.09561618100111545,0.09294550510964013,0.09508204215497712,44323200
1986-11-10,0.09080836176872253,0.09454792087886789,0.09027422287512687,0.09454792087886789,28684800
1986-11-11,0.09134311228990555,0.09241138087548752,0.09134311228990555,0.09134311228990555,11894400
1986-11-12,0.09134311228990555,0.09347964946106949,0.09027422017093056,0.09134311228990555,34156800
1986-11-13,0.09000717103481293,0.09187725804233954,0.08974010613418229,0.09134312824107828,30211200
1986-11-14,0.09080836176872253,0.09080836176872253,0.0881376856399622,0.09000715801313354,18720000
1986-11-17,0.09134311228990555,0.09241138087548752,0.08974009046294394,0.09080835904852591,24307200
1986-11-18,0.08653530478477478,0.09187726331595059,0.08653530478477478,0.09134313348403111,59673600
1986-11-19,0.08974014222621918,0.0902742722422989,0.08653533462089877,0.08653533462089877,48729600
1986-11-20,0.0966845229268074,0.0966845229268074,0.08974016181974297,0.08974016181974297,98179200
1986-11-21,0.09988928586244583,0.10095817834586229,0.09721861807272464,0.09721861807272464,91065600
1986-11-24,0.1079019159078598,0.10843604576812496,0.09668447361260744,0.09988928028303237,173836800
1986-11-25,0.10897016525268555,0.10950429501714709,0.10736775762008152,0.10790189655415276,95788800
1986-11-26,0.1079019159078598,0.1095043146582666,0.1079019159078598,0.10897018479800144,38793600
1986-11-28,0.10629954189062119,0.10843608035232408,0.10523128182938399,0.10790195032170548,41328000
1986-12-01,0.10416297614574432,0.10683364370344121,0.10362883713243831,0.1062995046901352,40291200
1986-12-02,0.10469710826873779,0.10683364602925302,0.10469710826873779,0.10469710826873779,28771200
1986-12-03,0.10389592498540878,0.10576539819017924,0.10362886000461674,0.10469712909739799,35164800
1986-12-04,0.10523127019405365,0.10629953013717425,0.10309473196858593,0.10389592692592639,42508800
1986-12-05,0.10469710826873779,0.10576537714899541,0.10469710826873779,0.10523124729367223,107510400
1986-12-08,0.10362882167100906,0.10576535906623943,0.10202642320939112,0.10469709036862425,22665600
1986-12-09,0.10309471935033798,0.10416298833232138,0.10256058027454024,0.10362884925652362,16099200
1986-12-10,0.10389592498540878,0.10416299913581391,0.1020264609502514,0.10309473004303266,27590400
1986-12-11,0.10469710826873779,0.10523124729367223,0.10362883938848017,0.10389590431614176,11635200
1986-12-12,0.10095817595720291,0.10469711260827212,0.10095817595720291,0.10469711260827212,25286400
1986-12-15,0.09828687459230423,0.10149229540034455,0.09668446678543677,0.10095816557779584,50774400
1986-12-16,0.09935515373945236,0.10095817607694221,0.09882101469174517,0.09882101469174517,77299200
1986-12-17,0.1004234179854393,0.10095817137220647,0.09935514910941881,0.09935514910941881,23356800
1986-12-18,0.10122521966695786,0.10149228454967996,0.09988926255027748,0.10042340148533141,12672000
1986-12-19,0.10362882167100906,0.10469709036862425,0.10149228427577868,0.10149228427577868,56592000
1986-12-22,0.10469710826873779,0.10576537714899541,0.10362883938848017,0.10362883938848017,18316800
1986-12-23,0.10576535761356354,0.10576535761356354,0.10469708893062091,0.10469708893062091,23788800
1986-12-24,0.1054983139038086,0.1057653788357293,0.10523124897188788,0.1057653788357293,7027200
1986-12-26,0.10523127019405365,0.10629953013717425,0.10523127019405364,0.1054983351798338,3715200
1986-12-29,0.10095817595720291,0.10629951141026989,0.10095817595720291,0.10523125165534579,41702400
1986-12-30,0.10202644020318985,0.1025605700561587,0.09988927891852972,0.10095817132764093,25401600
1986-12-31,0.10309471935033798,0.10469711823850701,0.1020264503683546,0.1020264503683546,23356800
1987-01-02,0.10202644020318985,0.10416297795428771,0.10149230118060978,0.10309470907873877,12643200
1987-01-05,0.1079019159078598,0.10897018479800144,0.10149230256700995,0.10202644159688644,48499200
1987-01-06,0.109504334628582,0.11003847375586949,0.10736779645865806,0.10790193558594555,40032000
1987-01-07,0.1153804361820221,0.1153804361820221,0.1095043371315422,0.1095043371315422,60998400
1987-01-08,0.11911933869123459,0.12018823102214286,0.1159145322990597,0.1159145322990597,61488000
1987-01-09,0.12392715364694595,0.1244612925719104,0.11858519588151055,0.11911932563686545,63705600
1987-01-12,0.1319398134946823,0.13300808238386816,0.12285890898783805,0.1239271778770239,128793600
1987-01-13,0.1282002478837967,0.13087153893988188,0.12606371019791873,0.13087153893988188,76320000
1987-01-14,0.1282002478837967,0.1287343777204607,0.1255295711916438,0.1282002478837967,69465600
1987-01-15,0.13514456152915955,0.138349367023745,0.12820020651196098,0.12820020651196098,117014400
1987-01-16,0.1319398134946823,0.1351446109926285,0.12926852232295313,0.1351446109926285,65433600
1987-01-19,0.13674700260162354,0.13674700260162354,0.12926850690531155,0.13193979775844028,88243200
1987-01-20,0.13888351619243622,0.1420889362892818,0.13621284016341034,0.13674697903705899,95760000
1987-01-21,0.1447596698999405,0.14849861623074917,0.1362129029735866,0.13888358023410893,108489600
1987-01-22,0.1591825783252716,0.15971670841876393,0.14048664044112377,0.14475970869790847,116035200
1987-01-23,0.14422544836997986,0.16559204493656807,0.14422544836997986,0.15918243458479536,317894400
1987-01-26,0.1468961536884308,0.14849856128577044,0.14048655080790065,0.14529375526070062,116553600
1987-01-27,0.15277229249477386,0.15490882126461208,0.14689619421247455,0.14689619421247455,114105600
1987-01-28,0.15330637991428375,0.1554429171339173,0.14849855222150554,0.1527722410245709,76723200
1987-01-29,0.1468961536884308,0.1549087785301363,0.14369135683297046,0.15330638927201562,79228800
1987-01-30,0.1562441736459732,0.15651122942659865,0.1447596563864124,0.14689619432753614,104169600
1987-02-02,0.15597708523273468,0.1591825062146884,0.15597708523273468,0.1562441593281101,46915200
1987-02-03,0.15330637991428375,0.15757945435355086,0.15063570380493735,0.15597704685402122,59328000
1987-02-04,0.1538405418395996,0.15437467167151908,0.15170400417270002,0.15330641200768014,31737600
1987-02-05,0.15277229249477386,0.15490882126461208,0.15116989362499222,0.15384056146449898,42652800
1987-02-06,0.1471632719039917,0.15357350024193356,0.14636206786484843,0.1527722962027903,45619200
1987-02-09,0.14582788944244385,0.14689615814991222,0.1450266947890499,0.14689615814991222,136080000
1987-02-10,0.1463620662689209,0.1463620662689209,0.1426231294097086,0.1458279271921122,44668800
1987-02-11,0.15330637991428375,0.15330637991428375,0.14689614472197593,0.14689614472197593,60307200
1987-02-12,0.16398976743221283,0.16479097165210657,0.1533064698711328,0.1533064698711328,185731200
1987-02-13,0.16238732635974884,0.16612625375999954,0.1586483806202753,0.1639897159573322,81763200
1987-02-17,0.16345559060573578,0.16398972048634833,0.1586483850017761,0.16238733084451068,70732800
1987-02-18,0.15330637991428375,0.16612620842627437,0.1527722410245709,0.1634555414865369,128592000
1987-02-19,0.1468961536884308,0.15277225034969924,0.14529375526070062,0.15277225034969924,317750400
1987-02-20,0.14529380202293396,0.14689620096638986,0.14315726398525114,0.14689620096638986,87897600
1987-02-23,0.15437470376491547,0.15651124187598606,0.1420889998470115,0.14529380701361735,125913600
1987-02-24,0.16185317933559418,0.16238732754457547,0.15437468260772727,0.15437468260772727,120816000
1987-02-25,0.1591825783252716,0.16479099015501777,0.15811369460444388,0.16185324713196395,65001600
1987-02-26,0.1650579869747162,0.1698658157740323,0.1559770827526703,0.15918250368365724,145209600
1987-02-27,0.16398976743221283,0.16612630590551997,0.1613190989253861,0.16505804583848072,37555200
1987-03-02,0.1591825783252716,0.16398978584516394,0.15811369460444388,0.16398978584516394,79516800
1987-03-03,0.1591825783252716,0.16078498694497928,0.15704541607822856,0.1591825783252716,81100800
1987-03-04,0.17039988934993744,0.17093401901660013,0.15864832145393368,0.15918245112059634,98179200
1987-03-05,0.17841260135173798,0.18215154755045046,0.17039997382841823,0.17039997382841823,128188800
1987-03-06,0.1778784692287445,0.17948087734262547,0.17360476961756563,0.17841259915362986,63561600
1987-03-09,0.17467297613620758,0.17841252594889542,0.17360469838553874,0.17787839624316967,38275200
1987-03-10,0.1800149381160736,0.18215147533410458,0.1741388326482772,0.17467298070719833,74102400
1987-03-11,0.1826857030391693,0.18375396305154817,0.18054916467518395,0.18268570303916934,43862400
1987-03-12,0.18348686397075653,0.18482219784110968,0.17841258425988046,0.18268565998069994,71337600
1987-03-13,0.17680960893630981,0.18482223740734438,0.17307066229536355,0.18348690325112657,105120000
1987-03-16,0.1757412999868393,0.1762754298884148,0.17039996429263615,0.1762754298884148,88473600
1987-03-17,0.18161733448505402,0.18268559385899863,0.17520709969036777,0.17574122937734007,54547200
1987-03-18,0.19123239815235138,0.19283478748485375,0.1826856248219853,0.1826856248219853,119347200
1987-03-19,0.19497133791446686,0.19497133791446686,0.18802759532701133,0.19123241088381915,62812800
1987-03-20,0.1928347647190094,0.19497130191599532,0.19176650529012526,0.19497130191599532,38246400
1987-03-23,0.19149956107139587,0.1955055641540096,0.18963009663402214,0.19283489543226712,67478400
1987-03-24,0.1928347647190094,0.19390304248711118,0.1869586776483108,0.1869586776483108,69609600
1987-03-25,0.19203360378742218,0.19390308571355594,0.19069827003402479,0.192834807707305,33840000
1987-03-26,0.1906983107328415,0.19230071891459288,0.19016418078533293,0.19203364477122578,33379200
1987-03-27,0.19603966176509857,0.20031334314262614,0.19176658558200727,0.19176658558200727,120873600
1987-03-30,0.20672351121902466,0.20672351121902466,0.18909585376663654,0.19603959563709306,186134400
1987-03-31,0.20672351121902466,0.21153071571863155,0.20405222055681613,0.20405222055681613,125337600
1987-04-01,0.19443723559379578,0.21099663758167533,0.19336895747740399,0.20672356179455542,259430400
1987-04-02,0.20298397541046143,0.2072576743742725,0.19764264029224832,0.19764264029224832,159955200
1987-04-03,0.21313320100307465,0.21420146090819267,0.2029840166746456,0.2029840166746456,155606400
1987-04-06,0.21206487715244293,0.2136672850047349,0.20832594994939088,0.21313315516704487,98956800
1987-04-07,0.20084740221500397,0.21206482282311198,0.20084740221500397,0.21206482282311198,73728000
1987-04-08,0.20672351121902466,0.2088600485898743,0.20084742367015124,0.20084742367015124,106214400
1987-04-09,0.20298397541046143,0.20672354453029562,0.20138158587853075,0.20672354453029562,71568000
1987-04-10,0.2043192833662033,0.20458633906085735,0.20244980180753416,0.20298393153606042,43372800
1987-04-13,0.19764265418052673,0.20405226777631696,0.19657377088391115,0.20405226777631696,50256000
1987-04-14,0.20084740221500397,0.20405219875932246,0.19443716725376511,0.19764258733146828,87379200
1987-04-15,0.2051204890012741,0.20725764999860305,0.202449821756266,0.202449821756266,95961600
1987-04-16,0.2104625403881073,0.21473559849981622,0.20458643214956374,0.20512056212112403,188092800
1987-04-20,0.20458638668060303,0.21259901302459583,0.20405225682775213,0.21046249361319225,100310400
1987-04-21,0.20779184997081757,0.20939425819479598,0.20031335195727287,0.20458642832839785,113184000
1987-04-22,0.2104625403881073,0.2109966703596676,0.20779185385185278,0.20779185385185278,74678400
1987-04-23,0.2104625403881073,0.2125990602743485,0.20725772388029245,0.21046254038810727,48326400
1987-04-24,0.21153071522712708,0.21259897474046013,0.20779177025202308,0.210462455713794,54172800
1987-04-27,0.21153071522712708,0.21313312283634578,0.20779177025202308,0.21153071522712708,53107200
1987-04-28,0.22702176868915558,0.22755591662838026,0.20939411644776387,0.21153065318702144,111081600
1987-04-29,0.22061172127723694,0.2328974266626166,0.22061172127723697,0.22702194157056424,85161600
1987-04-30,0.22221392393112183,0.22702175015030235,0.21740672124515734,0.22061153526194183,88041600
1987-05-01,0.22435057163238525,0.22488471979259164,0.219543366565077,0.22221403400922365,37843200
1987-05-04,0.22862425446510315,0.23022666215550763,0.22328229641590022,0.22435055598335651,34531200
1987-05-05,0.24732014536857605,0.24732014536857605,0.22915834226824175,0.22915834226824175,110995200
1987-05-06,0.24144409596920013,0.24945673999596646,0.24037583635101722,0.24732020242037978,153504000
1987-05-07,0.2526615560054779,0.2531956858543461,0.23984172440297297,0.2414441139495775,289699200
1987-05-08,0.2702891230583191,0.27402869092014814,0.25319559835972855,0.25319559835972855,150048000
1987-05-11,0.2628107964992523,0.27028929511078564,0.26254374066671926,0.27028929511078564,127382400
1987-05-12,0.2537299692630768,0.26548215262528685,0.24999102164995285,0.26281086008455085,148464000
